,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,y intercept
Adult Mortality & Alcohol & Water,0.7850684696798094,0.7377521925593455,Adult Mortality,-0.03238350018050245,Water,0.2270428479590315,Alcohol,0.2453430653937538,53.55772092593623
Hepatitis B & Income Composition Of Resources & Measles,0.62160670243419,0.7377425620323217,Income Composition Of Resources,0.021124907988755555,Measles,42.08222458535409,Hepatitis B,4.069546925222767e-06,40.59714142465077
Schooling & Thinness 1-19 Years & Water,0.6861488118478976,0.7353850832192588,Schooling,0.7770961045322959,Water,-0.3061051086753107,Thinness 1-19 Years,0.27698430659671935,38.2784658025802
Birth Per Woman & Diphtheria & Income Composition Of Resources,0.7143094311512863,0.7352357195994811,Birth Per Woman,-2.3535089422986135,Income Composition Of Resources,0.010688068928555061,Diphtheria,28.30185514304581,57.07665660817812
Hiv/Aids & Military & Schooling,0.7598977610557487,0.7348323407793055,Schooling,-0.7840436253441513,Military,0.23014079272454113,Hiv/Aids,2.0188761292701733,45.95973109939038
Diphtheria & Income Composition Of Resources & Water,0.7062643806583732,0.7335808201516271,Income Composition Of Resources,0.02164153993681557,Water,24.59929817985406,Diphtheria,0.2092954330754786,34.19648017346373
Adult Mortality & Gdp & Thinness 1-19 Years,0.6343517542613974,0.7328026921766889,Adult Mortality,-0.04120238768068129,Thinness 1-19 Years,0.00015995541478936565,Gdp,-0.5131246891832622,78.06863640674577
Birth Per Woman & Hepatitis B & Hiv/Aids,0.7722781819433872,0.7325008462398803,Birth Per Woman,-4.075676757095113,Hiv/Aids,0.010094100012280754,Hepatitis B,-0.6837589123193203,81.89515520263981
Birth Per Woman & Income Composition Of Resources & Population,0.7144530801032232,0.7324086050364937,Birth Per Woman,-2.6672471826023685,Income Composition Of Resources,26.153852328651883,Population,-1.4707879358866194e-09,60.346577200067756
Fdi & Income Composition Of Resources & Thinness 1-19 Years,0.6364722319797748,0.7296918174690044,Fdi,0.01116877591304874,Income Composition Of Resources,39.49000409259126,Thinness 1-19 Years,-0.2525542151529194,45.03987950740058
Adult Mortality & Percentage Expenditure & Schooling,0.7650636017085757,0.7295478261892037,Adult Mortality,-0.035917782633603575,Schooling,0.0004646299325163344,Percentage Expenditure,1.4989582175517495,56.94273613117205
Birth Per Woman & Percentage Expenditure & Thinness 1-19 Years,0.674136156521749,0.7295409192340271,Birth Per Woman,-4.087164310226527,Thinness 1-19 Years,0.0008581354919920225,Percentage Expenditure,-0.36947644266033397,82.64420697730739
Birth Per Woman & Hepatitis B & Income Composition Of Resources,0.7153749068679385,0.7290547659203191,Birth Per Woman,-2.504036447421438,Income Composition Of Resources,0.00782605792994362,Hepatitis B,26.748446225203942,58.94036807867968
Gdp & Hepatitis B & Income Composition Of Resources,0.6301807356695273,0.7289414797440972,Income Composition Of Resources,7.137737884644563e-05,Gdp,0.020795886649835893,Hepatitis B,39.988478921104985,41.63566300250273
Income Composition Of Resources & Military & Total Expenditure,0.6255289819568893,0.7281848270677151,Income Composition Of Resources,42.69324807312006,Military,0.37164257380796845,Total Expenditure,0.155800114910738,40.32080756133718
Bmi & Gdp & Income Composition Of Resources,0.650674824943827,0.7281568113066894,Income Composition Of Resources,0.0754172136728025,Gdp,6.551880540117704e-05,Bmi,36.513511867521395,42.52100296245938
Schooling & Thinness 5-9 Years & Water,0.6962868435937113,0.728013383429803,Schooling,0.7772457026788133,Water,-0.34045074306323975,Thinness 5-9 Years,0.26670416126796676,39.41503349725485
Fdi & Hiv/Aids & Schooling,0.7627157805619703,0.7276064980658923,Fdi,0.014753370087244555,Schooling,-0.789461282771615,Hiv/Aids,2.0503026501086143,45.80450774694101
Birth Per Woman & Bmi & Income Composition Of Resources,0.7234938864322479,0.7274398296619451,Birth Per Woman,-2.2809436663741804,Income Composition Of Resources,0.03537753275068528,Bmi,26.84252243626916,57.399338981620105
Bmi & Income Composition Of Resources & Water,0.7162091075424564,0.7271416299901385,Income Composition Of Resources,0.04740513655411094,Water,23.4106611389516,Bmi,0.19960419455686562,35.815858537883855
Income Composition Of Resources & Total Expenditure & Water,0.7112358726650225,0.7248630852885842,Income Composition Of Resources,26.983380782376184,Water,0.14009803117730654,Total Expenditure,0.19394144249398348,34.97742630215086
Birth Per Woman & Income Composition Of Resources & Under-Five Deaths,0.7177268097559295,0.72415780570413,Birth Per Woman,-2.508380198157886,Income Composition Of Resources,26.11628643303479,Under-Five Deaths,-0.0017098527015839693,60.08448235201163
Birth Per Woman & Gdp & Thinness 5-9 Years,0.6781577958342644,0.7239782972072817,Birth Per Woman,-4.11767929210094,Thinness 5-9 Years,0.0001479831722400277,Gdp,-0.35271717251073714,82.23284890566825
Income Composition Of Resources & Percentage Expenditure & Water,0.7192056802265054,0.7239586236186322,Percentage Expenditure,24.544628289785745,Water,0.00046593346816370916,Income Composition Of Resources,0.20410003316513775,36.21344083459235
Alcohol & Birth Per Woman & Percentage Expenditure,0.6367975777942081,0.7229233364788683,Birth Per Woman,-0.09541576743565042,Percentage Expenditure,-4.549036365610115,Alcohol,0.0009657618408986934,82.55051048993361
Adult Mortality & Alcohol & Schooling,0.7585929801816879,0.7227513102574391,Adult Mortality,-0.036291702908219904,Schooling,0.03808316597762196,Alcohol,1.566373847634703,56.248889299601856
Adult Mortality & Bmi & Hiv/Aids,0.6577982167711885,0.7210659498335008,Adult Mortality,-0.027412581386196268,Hiv/Aids,0.1724548372817124,Bmi,-0.4617202216952918,68.57085421421766
Birth Per Woman & Military & Schooling,0.6537436678748114,0.7210221476161223,Birth Per Woman,-3.1497020312052633,Military,0.1661258345395613,Schooling,1.094692600050396,65.02956758630022
Adult Mortality & Bmi & Percentage Expenditure,0.6551890370821709,0.7207005758434092,Adult Mortality,-0.03877294019302548,Bmi,0.14917716487475552,Percentage Expenditure,0.0008796704224697249,69.7871755014637
Birth Per Woman & Polio & Thinness 5-9 Years,0.6483992580354917,0.7205215358403825,Birth Per Woman,-4.208649472714198,Thinness 5-9 Years,0.017488418938813602,Polio,-0.4554225613987181,82.44051224151897
Income Composition Of Resources & Infant Deaths & Percentage Expenditure,0.631693188360467,0.7200094405944697,Infant Deaths,40.501008108836764,Income Composition Of Resources,-0.0032422670776610157,Percentage Expenditure,0.00039018145122230287,43.07945788181129
Adult Mortality & Diphtheria & Thinness 1-19 Years,0.6178541290154452,0.7199261358905977,Adult Mortality,-0.04178996129956125,Thinness 1-19 Years,0.08616055866938335,Diphtheria,-0.5127297042513407,71.91791433134327
Adult Mortality & Alcohol & Thinness 1-19 Years,0.6287246367638764,0.7197078108803332,Adult Mortality,-0.04368747718727746,Thinness 1-19 Years,0.42111450473982026,Alcohol,-0.4597718587208701,77.06775448931985
Birth Per Woman & Population & Schooling,0.6555505051788755,0.7193177485254038,Birth Per Woman,-3.194198867780985,Schooling,-1.4645404548588293e-09,Population,1.1017875249036595,65.39897717766911
Birth Per Woman & Infant Deaths & Schooling,0.6525337169083085,0.7188165021678188,Infant Deaths,-3.1738813089576574,Birth Per Woman,-0.001539765943881763,Schooling,1.1025231521879937,65.2514489402077
Income Composition Of Resources & Schooling & Under-Five Deaths,0.6317329332329755,0.718646466403065,Schooling,28.31187680300727,Income Composition Of Resources,0.8737704380789452,Under-Five Deaths,-0.00215901899308768,40.70795903488606
Alcohol & Hepatitis B & Income Composition Of Resources,0.6358702059689418,0.7181758611309504,Income Composition Of Resources,-0.08976681641867139,Hepatitis B,0.024046980995656053,Alcohol,44.53624675445247,39.172397346450396
Income Composition Of Resources & Percentage Expenditure & Thinness 1-19 Years,0.6469977932313593,0.7177727222919933,Income Composition Of Resources,39.237506045939284,Thinness 1-19 Years,0.00036201877255247184,Percentage Expenditure,-0.21001235158884207,44.883767077003924
Income Composition Of Resources & Infant Deaths & Water,0.7128326350678028,0.7166556645080703,Infant Deaths,26.209638204576585,Water,-0.0027438348242643795,Income Composition Of Resources,0.20194533580973165,35.77896944969122
Income Composition Of Resources & Polio & Total Expenditure,0.6297311283019484,0.7166419544157139,Income Composition Of Resources,40.41142903095831,Total Expenditure,0.0287482137390423,Polio,0.2222764277333049,39.72798095025512
Birth Per Woman & Income Composition Of Resources & Water,0.7361768168189784,0.7158979613627545,Birth Per Woman,-1.9762805206688936,Water,21.003853937657397,Income Composition Of Resources,0.10506935780025373,52.86163859273395
Alcohol & Hiv/Aids & Schooling,0.7634123863120955,0.7153649972416913,Schooling,-0.02288215027993429,Hiv/Aids,-0.8124572089382038,Alcohol,2.0893360419593527,45.661147595616654
Income Composition Of Resources & Thinness 5-9 Years & Water,0.736356132950476,0.7145552682055918,Income Composition Of Resources,24.11473462809386,Water,-0.2980605461218716,Thinness 5-9 Years,0.19317629902412736,39.18007436921772
Birth Per Woman & Schooling & Water,0.6970421284342927,0.7138768571031474,Birth Per Woman,-1.8536119007178955,Water,0.7451817599862042,Schooling,0.18576815834218763,50.329440888345985
Hiv/Aids & Population & Water,0.774584367758138,0.7136408507082577,Population,-0.644049606709706,Water,-5.8672118343613145e-09,Hiv/Aids,0.3370128701614135,42.906556715017615
Bmi & Hiv/Aids & Income Composition Of Resources,0.8092378153019066,0.7135463549702136,Income Composition Of Resources,0.04855277831992528,Hiv/Aids,-0.6244716392659937,Bmi,34.95720531735157,46.219968444483
Income Composition Of Resources & Measles & Population,0.6334945048216081,0.7134394493608927,Income Composition Of Resources,44.330323450829006,Population,-5.063273079971495e-06,Measles,6.910929690405579e-10,40.788788331969
Birth Per Woman & Diphtheria & Schooling,0.6609604196766119,0.7133637651635208,Birth Per Woman,-3.3100075787683565,Schooling,0.013018628399272147,Diphtheria,1.0733806491904299,64.70870345216998
Diphtheria & Income Composition Of Resources & Percentage Expenditure,0.643942146001937,0.7130853196886598,Income Composition Of Resources,0.040272682732160996,Diphtheria,39.94369677558965,Percentage Expenditure,0.0004699722032341924,39.798240870705754
Birth Per Woman & Hepatitis B & Schooling,0.6587947936144853,0.7127828575058791,Birth Per Woman,-3.26898772619881,Schooling,0.013378416191807296,Hepatitis B,1.0914401116225692,64.5210700842312
Gdp & Income Composition Of Resources & Total Expenditure,0.6333689061238291,0.7117936495375913,Income Composition Of Resources,6.149916053642365e-05,Gdp,40.16936050269553,Total Expenditure,0.22102519835088685,41.9556009899821
Adult Mortality & Bmi & Thinness 5-9 Years,0.6461527471787867,0.7115806381417995,Adult Mortality,-0.040843498605101544,Thinness 5-9 Years,0.12075979417188806,Bmi,-0.3745729407270151,73.79313196507502
Birth Per Woman & Polio & Schooling,0.660481765170347,0.7110807836778054,Birth Per Woman,-3.3919638073403395,Schooling,0.005260257150901615,Polio,1.0680198833295673,65.79454991820431
Measles & Thinness 5-9 Years & Water,0.6770926592990345,0.7100667831165601,Thinness 5-9 Years,2.302458446031663e-05,Water,-0.486886997613322,Measles,0.3488682320597314,42.70795692025765
Income Composition Of Resources & Total Expenditure & Under-Five Deaths,0.6344564226728768,0.7095816537598896,Income Composition Of Resources,42.93759371856235,Total Expenditure,0.17262411733513736,Under-Five Deaths,-0.001629946417882111,40.726833821457205
Birth Per Woman & Measles & Percentage Expenditure,0.6476921144203103,0.7091060422780641,Birth Per Woman,-4.507120606873377,Measles,-2.90958521667711e-05,Percentage Expenditure,0.0009005183456550126,82.06694707544136
Birth Per Woman & Income Composition Of Resources & Polio,0.7212201293309397,0.7089638483137438,Birth Per Woman,-2.469878478886403,Income Composition Of Resources,27.72723005860656,Polio,0.009266268011586476,58.05129149882285
Birth Per Woman & Gdp & Water,0.7053009877320857,0.7089308225774229,Birth Per Woman,-2.431067526719975,Water,0.00014163098800609058,Gdp,0.19013489149542967,60.026212074790436
Polio & Schooling & Water,0.6686438786582227,0.7087362586494302,Schooling,0.014378916478160494,Water,1.0453288278244985,Polio,0.26308451615828954,33.54876842030827
Birth Per Woman & Thinness 1-19 Years & Water,0.7079233922195467,0.7084695729215537,Birth Per Woman,-2.131073394811994,Water,-0.3916796717079627,Thinness 1-19 Years,0.20537263670826666,60.526408322267685
Gdp & Thinness 1-19 Years & Water,0.6934326582833596,0.707626482451597,Thinness 1-19 Years,0.00010794049843243405,Water,-0.4174934066599722,Gdp,0.3248745310339885,43.8094463548939
Income Composition Of Resources & Thinness 1-19 Years & Water,0.7306004518419598,0.7071973233008852,Income Composition Of Resources,21.660239571267766,Water,-0.31967524014510945,Thinness 1-19 Years,0.2116202692223833,39.309342621831505
Hepatitis B & Thinness 1-19 Years & Water,0.6659417059471502,0.7069804451429287,Thinness 1-19 Years,0.006029752559859031,Water,-0.45491900773196703,Hepatitis B,0.3583544446474287,41.261865412859684
Birth Per Woman & Military & Thinness 1-19 Years,0.6447115433987547,0.7063165777949183,Birth Per Woman,-4.388727165583458,Military,0.2950480503863104,Thinness 1-19 Years,-0.418562006391262,83.67277190517413
Fdi & Income Composition Of Resources & Thinness 5-9 Years,0.6490457498400896,0.7062852893511026,Fdi,0.01008225752997346,Income Composition Of Resources,38.85648264003616,Thinness 5-9 Years,-0.34318864961714013,45.885798041032444
Bmi & Fdi & Income Composition Of Resources,0.6512741942497808,0.7060657846998536,Fdi,0.0818769269234599,Income Composition Of Resources,0.0078030909013366845,Bmi,38.263905418120636,41.603970457662996
Gdp & Thinness 5-9 Years & Water,0.7036286476273703,0.7059844870230925,Thinness 5-9 Years,0.00010681394277667404,Water,-0.4105750044621865,Gdp,0.3378158059323809,42.66862848683565
Income Composition Of Resources & Population & Water,0.7146917635403731,0.7054875874716978,Income Composition Of Resources,25.241559710975242,Water,-1.8469859293277056e-09,Population,0.2057666834161643,36.07616891243856
Birth Per Woman & Total Expenditure & Water,0.6745591970207979,0.7053540366618452,Birth Per Woman,-2.4018929337517676,Water,0.3333812561598882,Total Expenditure,0.22794691811598156,55.554260765512474
Bmi & Income Composition Of Resources & Thinness 5-9 Years,0.6601153552484972,0.7051849723748738,Income Composition Of Resources,0.05043226291689933,Thinness 5-9 Years,37.368880871235625,Bmi,-0.22583715071777988,44.58053121300256
Birth Per Woman & Measles & Schooling,0.6574015744808548,0.7047089973339358,Birth Per Woman,-3.224071180785343,Schooling,-1.5654638543957655e-05,Measles,1.028667831978342,66.35051028001618
Adult Mortality & Fdi & Schooling,0.7682251183341983,0.7045998616352845,Adult Mortality,-0.03606590145403216,Fdi,0.0103031139010904,Schooling,1.6144851969453378,55.865180354164075
Birth Per Woman & Bmi & Percentage Expenditure,0.674931101134423,0.7043955759048697,Birth Per Woman,-3.9308469611116528,Bmi,0.08427237969014467,Percentage Expenditure,0.0008751356614255246,77.14583731499785
Income Composition Of Resources & Percentage Expenditure & Population,0.6321099260753703,0.7042380691094157,Percentage Expenditure,40.66899189053059,Income Composition Of Resources,0.0004204854850687843,Population,-1.4161924692841776e-10,42.93910066342784
Birth Per Woman & Income Composition Of Resources & Thinness 5-9 Years,0.7409178336059004,0.704077718365975,Birth Per Woman,-2.408391594983188,Income Composition Of Resources,25.29456534952496,Thinness 5-9 Years,-0.22682761560697529,61.180689953971964
Birth Per Woman & Income Composition Of Resources & Measles,0.7226710688000263,0.7040401848378928,Birth Per Woman,-2.8857304260508707,Income Composition Of Resources,24.789412256916965,Measles,-2.1792135758147424e-05,61.75844665398908
Birth Per Woman & Diphtheria & Water,0.6708737728531111,0.7039102910392423,Birth Per Woman,-2.47339044761184,Water,0.024631792906914585,Diphtheria,0.20927701376684377,57.19154718978557
